stitch_id1	stitch_id2	drug1	drug2	event_umls_id	event_name	proportional_reporting_ratio	pvalue	confidence	drug1_prr	drug2_prr	observed	expected
CID000000143	CID000003510	leucovorin	granisetron	C0151827	eye pain	4.87142857143727	9.22150346784369e-08	2	\N	\N	0.0044	0.00090322580645
CID000000143	CID000003516	leucovorin	GGG	C0003123	Anorexia	11.9625240341426	0	5	1.14603373430693	1.73579739900229	0.2828	0.023640495868
CID000000143	CID000003516	leucovorin	GGG	C0221706	road traffic accident	86.9779195911766	0	5	\N	1.47767253044015	0.2816	0.0032376033058
CID000000143	CID000003559	leucovorin	haloperidol	C0020621	hypokalaemia	32.5681573725075	0	5	1.22464672249051	1.46969097601588	0.3607	0.01107523511
CID000000143	CID000003639	leucovorin	hydrochlorothiazide	C0002871	anaemia	1.08690933755665	0.027790558149837	2	\N	1.06918370430943	0.0559	0.051430232558
CID000000143	CID000003639	leucovorin	hydrochlorothiazide	C0016663	Bone Fracture Spontaneous	54.0485061508764	7.7721526029527e-58	3	\N	1.4063777089711	0.0298	0.00055135658915
CID000000143	CID000003639	leucovorin	hydrochlorothiazide	C0023211	bundle branch block left	4.44204204210607	2.53920144709561e-13	2	\N	\N	0.0086	0.0019360465116
CID000000143	CID000003639	leucovorin	hydrochlorothiazide	C0038999	bulging	4.05981981981543	3.44903016637444e-33	3	\N	1.19242681767942	0.0262	0.0064534883721
CID000000143	CID000003639	leucovorin	hydrochlorothiazide	C0221706	road traffic accident	3.99183192615688	6.13040899533357e-25	3	\N	1.1195439277552	0.0197	0.0049350775194
CID000000143	CID000003640	leucovorin	cortisol	C0003467	Anxiety	1.8276923076895	2.23761898566519e-06	2	\N	1.20465925630969	0.0108	0.0059090909091
CID000000143	CID000003640	leucovorin	cortisol	C0014038	encephalitis	9.38666666691698	2.76173447831938e-17	2	\N	\N	0.0096	0.0010227272727
CID000000143	CID000003640	leucovorin	cortisol	C0027424	nasal congestion	23.5779310344437	1.23538074706256e-43	3	\N	1.34487569766691	0.0222	0.00094155844156
CID000000143	CID000003640	leucovorin	cortisol	C0040034	thrombocytopenia	1.45944209454542	3.34421942457657e-22	3	\N	1.31775627683231	0.0885	0.06063961039
CID000000143	CID000003648	leucovorin	hydromorphone	C0000737	abdominal pain	2.72544948721141	5.33601452442301e-78	4	1.14957176160376	1.75785791174555	0.0935	0.034306267806
CID000000143	CID000003648	leucovorin	hydromorphone	C0020456	hyperglycaemia	5.98479262666633	3.86635182347465e-111	4	\N	1.42962662339113	0.0925	0.015455840456
CID000000143	CID000003648	leucovorin	hydromorphone	C0039231	heart rate increased	3.24016506184473	9.12336111673e-85	4	\N	1.07435180658138	0.0906	0.027961538462
CID000000143	CID000003652	leucovorin	hydroxychloroquine	C0003862	Aching joints	1.8949153765762	1.081168255563e-31	3	\N	1.43605178321527	0.059	0.031135955056
CID000000143	CID000003652	leucovorin	hydroxychloroquine	C0016382	facial flushing	2.91059437950107	6.01482131527581e-25	3	\N	1.1061683100318	0.0263	0.0090359550562
CID000000143	CID000003652	leucovorin	hydroxychloroquine	C0035522	rib fracture	14.5009085400854	2.34049080417958e-50	3	\N	2.06134508953466	0.0269	0.0018550561798
CID000000143	CID000003661	leucovorin	atropine	C0001969	Alcoholic intoxication	27.7499999998612	2.53231883637604e-37	3	4.210703812415	\N	0.0185	0.00066666666667
CID000000143	CID000003661	leucovorin	atropine	C0009806	constipated	5.94208955220865	9.50190689305518e-72	4	\N	\N	0.0538	0.0090540540541
CID000000143	CID000003661	leucovorin	atropine	C0020538	High blood pressure	1.25098389983006	0.0029264153136478	2	\N	\N	0.0189	0.015108108108
CID000000143	CID000003661	leucovorin	atropine	C0085593	chill	1.76440115119327	7.15289701473141e-17	2	\N	\N	0.0359	0.020346846847
CID000000143	CID000003661	leucovorin	atropine	C1510431	Superficial thrombophlebitis	21.0159999998655	2.32089802342025e-15	2	\N	4.55294117640584	0.0071	0.00033783783784
CID000000143	CID000003672	leucovorin	ibuprofen	C0009806	constipated	1.17423522705681	0.00472338506093137	2	\N	1.04286998663732	0.0309	0.026315
CID000000143	CID000003672	leucovorin	ibuprofen	C0020621	hypokalaemia	2.47752247752248	3.54651144174997e-27	3	1.22464672249051	1.33709558928533	0.0341	0.01376375
CID000000143	CID000003672	leucovorin	ibuprofen	C0035222	Acute Respiratory Distress Syndrome	9.23686818632309	1.45191435236831e-70	3	\N	2.20631716003325	0.0466	0.005045
CID000000143	CID000003672	leucovorin	ibuprofen	C0314719	dry eye	10.7292539815591	7.21329072707117e-30	3	\N	1.41123940758616	0.016	0.00149125
CID000000143	CID000003676	leucovorin	lidocaine	C0018926	haematemesis	22.8303490991852	5.70378216502116e-208	5	\N	\N	0.1403	0.0061453287197
CID000000143	CID000003690	leucovorin	ifosfamide	C0003962	ascites	4.91334922528428	4.94706796922128e-76	4	1.21029867787848	\N	0.0604	0.012293040293
CID000000143	CID000003690	leucovorin	ifosfamide	C0010692	Bladder inflammation	4.67039999998505	5.76183508444935e-38	3	\N	\N	0.0278	0.0059523809524
CID000000143	CID000003690	leucovorin	ifosfamide	C0018681	Head ache	2.96924882628179	3.31089852522434e-40	3	\N	\N	0.0417	0.014043956044
CID000000143	CID000003690	leucovorin	ifosfamide	C0022660	acute kidney failure	1.69271549444492	1.02351652170658e-18	2	\N	\N	0.0469	0.027706959707
CID000000143	CID000003690	leucovorin	ifosfamide	C0038358	gastric ulcer	6.21683168311292	1.85506429901828e-21	3	\N	\N	0.0138	0.0022197802198
CID000000143	CID000003690	leucovorin	ifosfamide	C0242429	pain in throat	9.88329113914793	1.52373748276199e-27	3	\N	\N	0.0143	0.0014468864469
CID000000143	CID000003702	leucovorin	indapamide	C0019151	hepatic encephalopathy	31.3586776863651	1.43781946576581e-86	4	\N	\N	0.0459	0.0014637096774
CID000000143	CID000003715	leucovorin	indomethacin	C0264906	atrioventricular block second degree	604.499999998304	4.54540394173947e-322	5	\N	3.99571651089297	0.246	0.00040694789082
CID000000143	CID000003746	leucovorin	ipratropium bromide	C0039240	Supraventricular tachycardia	71.9993594874978	7.2765446575109e-258	5	\N	1.71561485204747	0.1858	0.0025805785124
CID000000143	CID000003750	leucovorin	irinotecan	C0005779	Clotting	1.84329159210506	0.000342317024033219	2	\N	1.63865372704192	0.0056	0.0030380434783
CID000000143	CID000003750	leucovorin	irinotecan	C0014869	reflux esophagitis	4.30409356723737	1.59507221340537e-06	2	2.66080645166423	4.01253918487273	0.004	0.00092934782609
CID000000143	CID000003750	leucovorin	irinotecan	C0027726	nephrotic syndrome	2.21758957650678	0.000550188923883497	2	1.63021140832917	1.40996168586667	0.0037	0.0016684782609
CID000000143	CID000003750	leucovorin	irinotecan	C0042571	spinning sensation	1.67272727272998	0.00401607892593451	2	\N	\N	0.0045	0.0026902173913
CID000000143	CID000003750	leucovorin	irinotecan	C0235946	cerebral atrophy	2.38961038960791	0.00478565349926414	2	\N	\N	0.002	0.00083695652174
CID000000143	CID000003780	leucovorin	isosorbide dinitrate	C0027497	nausea	2.19767273030276	1.7909116100353e-87	4	\N	1.06235652079698	0.1408	0.064067774086
CID000000143	CID000003793	leucovorin	itraconazole	C0040558	toxoplasmosis	3628.97499998216	2.98874158480976e-257	5	2.34254362768975	2.89328063245062	0.1869	5.1502145923e-05
CID000000143	CID000003825	leucovorin	ketoprofen	C0015967	body temperature increased	3.57649587644822	8.1694954148389e-208	5	\N	1.54577661998498	0.2246	0.062798898072
CID000000143	CID000003877	leucovorin	lamivudine	C0005779	Clotting	12.0595599391419	6.35635905566513e-65	3	\N	\N	0.0383	0.0031759036145
CID000000143	CID000003877	leucovorin	lamivudine	C0020443	elevated cholesterol	5.46421336933766	6.13689444950314e-58	3	\N	1.304191769946	0.039	0.0071373493976
CID000000143	CID000003877	leucovorin	lamivudine	C0043096	loss of weight	1.59442153241861	5.36440253052744e-12	2	\N	1.11011713439955	0.0354	0.022202409639
CID000000143	CID000003883	leucovorin	lansoprazole	C0003862	Aching joints	1.46580035437277	1.07981202692529e-10	2	\N	1.02421094234279	0.0376	0.025651515152
CID000000143	CID000003883	leucovorin	lansoprazole	C0013362	dysarthria	2.49598856596734	6.14315846298744e-16	2	\N	1.19355253628115	0.0189	0.0075721500722
CID000000143	CID000003883	leucovorin	lansoprazole	C0020458	hyperhidrosis	1.23804068160259	0.00401653112584157	2	\N	1.03424531669888	0.0184	0.014862193362
CID000000143	CID000003883	leucovorin	lansoprazole	C0027813	Neuritis	12.8390625000923	2.38582708120254e-17	2	2.0907231055973	2.22678703019989	0.0083	0.00064646464646
CID000000143	CID000003883	leucovorin	lansoprazole	C0038450	stridor	8.61589958138087	1.59914459516154e-20	2	\N	1.6457486362721	0.0104	0.0012070707071
CID000000143	CID000003883	leucovorin	lansoprazole	C0151699	haemorrhage intracranial	3.65484910633127	5.10760492469703e-12	2	1.63028084700981	\N	0.009	0.0024624819625
CID000000143	CID000003883	leucovorin	lansoprazole	C0518988	dental abscess	25.910944936091	1.17407826506539e-52	3	1.60857592443372	1.1663771712307	0.0275	0.0010613275613
CID000000143	CID000003899	leucovorin	leflunomide	C0003123	Anorexia	3.12235579705017	8.1752377319543e-59	3	1.14603373430693	1.14646382910033	0.0607	0.019440449438
CID000000143	CID000003899	leucovorin	leflunomide	C0015230	eruption	3.40704005397407	3.09893200699514e-86	4	\N	1.2422103774032	0.0907	0.026621348315
CID000000143	CID000003899	leucovorin	leflunomide	C0029408	Osteoarthritis	6.20483948257619	2.80466134674298e-44	3	\N	\N	0.0291	0.0046898876404
CID000000143	CID000003899	leucovorin	leflunomide	C0042420	syncope vasovagal	30.392773892781	8.73862273626171e-52	3	\N	\N	0.0293	0.00096404494382
CID000000143	CID000003899	leucovorin	leflunomide	C0700200	Near Syncope	90.1749174923444	5.68500604025084e-59	3	\N	\N	0.0307	0.0003404494382
CID000000143	CID000003929	leucovorin	linezolid	C0014553	petit mal	138.047651011251	2.44628577951357e-263	5	\N	\N	0.1997	0.0014466019417
CID000000143	CID000003929	leucovorin	linezolid	C0039231	heart rate increased	16.5160111242756	0	5	\N	\N	0.4036	0.024436893204
CID000000143	CID000003937	leucovorin	lisinopril	C0004096	asthma	1.32920876173237	0.0076791256798971	2	\N	\N	0.0092	0.0069214108911
CID000000143	CID000003937	leucovorin	lisinopril	C0013604	edema	1.22381231212845	0.000164614037501057	2	\N	1.14072710672693	0.0388	0.031704207921
CID000000143	CID000003937	leucovorin	lisinopril	C0020621	hypokalaemia	1.63120489628644	5.09404621739861e-09	2	1.22464672249051	\N	0.0221	0.013548267327
CID000000143	CID000003937	leucovorin	lisinopril	C0032227	Pleural Effusion	1.29772083743739	0.00106353243312972	2	\N	\N	0.0173	0.013331064356
CID000000143	CID000003937	leucovorin	lisinopril	C0042420	syncope vasovagal	8.40319999983866	2.5098864395368e-25	3	\N	\N	0.0143	0.0017017326733
CID000000143	CID000003937	leucovorin	lisinopril	C0242429	pain in throat	1.93838383838775	2.76503771757459e-05	2	\N	1.78141242790736	0.0076	0.0039207920792
CID000000143	CID000003954	leucovorin	loperamide	C0003504	aortic regurgitation	3.37479999990686	1.93567341927837e-08	2	\N	\N	0.0059	0.0017482517483
CID000000143	CID000003954	leucovorin	loperamide	C0010709	cyst	15.695121951217	9.5423850919076e-27	3	\N	\N	0.0135	0.00086013986014
CID000000143	CID000003954	leucovorin	loperamide	C0019158	hepatitis	2.38602029312181	1.55859841476684e-07	2	\N	\N	0.0074	0.0031013986014
CID000000143	CID000003954	leucovorin	loperamide	C0029456	osteoporosis	12.3275862067265	4.18214592055345e-24	3	\N	\N	0.0125	0.001013986014
CID000000143	CID000003954	leucovorin	loperamide	C0085584	encephalopathy	1.93660451424978	6.51689424721505e-05	2	\N	1.73779766073513	0.0069	0.0035629370629
CID000000143	CID000003954	leucovorin	loperamide	C0235329	Small intestinal obstruction	6.25340868950989	3.13691058179936e-84	4	2.26865699766371	2.68593135261739	0.0619	0.0098986013986
CID000000143	CID000003957	leucovorin	loratadine	C0010200	Cough	3.44843648915321	8.22501820678053e-115	4	\N	1.88634749865519	0.1216	0.035262357414
CID000000143	CID000003957	leucovorin	loratadine	C0034065	Embolism pulmonary	7.65491258300016	3.00657390874503e-150	4	1.56548041914289	1.31477994961119	0.1182	0.015441064639
CID000000143	CID000003957	leucovorin	loratadine	C0151636	Extrasystoles Ventricular	30.0994371479466	7.72128222722217e-143	4	\N	3.19358008516214	0.0915	0.0030399239544
CID000000143	CID000003958	leucovorin	lorazepam	C0002994	angioedema	1.44371727749101	0.0367004057512146	2	\N	\N	0.0035	0.0024242973708
CID000000143	CID000003958	leucovorin	lorazepam	C0010692	Bladder inflammation	1.41219676548906	0.00472503853987907	2	\N	1.16315646827174	0.0076	0.0053816863101
CID000000143	CID000003958	leucovorin	lorazepam	C0015695	fatty liver	2.73712824396797	2.09675321384636e-12	2	\N	1.40843845388876	0.0131	0.004786038078
CID000000143	CID000003958	leucovorin	lorazepam	C0019291	hernia hiatal	1.84305912593989	9.66639191609313e-05	2	\N	1.34289736800778	0.0065	0.0035267452403
CID000000143	CID000003958	leucovorin	lorazepam	C0023467	Acute myeloblastic leukemia	2.24069462645961	0.000918192162132818	2	\N	1.86196671349341	0.0031	0.0013834995467
CID000000143	CID000003958	leucovorin	lorazepam	C0034069	lung fibrosis	13.5254751128168	3.42499571211023e-47	3	1.70905986633367	\N	0.0271	0.0020036264733
CID000000143	CID000003958	leucovorin	lorazepam	C0041909	upper gastrointestinal bleeding	2.53870381587271	7.66596459946591e-05	2	\N	1.50548814104058	0.0038	0.0014968268359
CID000000143	CID000003958	leucovorin	lorazepam	C0151723	Hypomagnesaemia	3.00155878469071	3.67383670396641e-11	2	1.2111000991113	1.99993508750738	0.0103	0.0034315503173
CID000000143	CID000003958	leucovorin	lorazepam	C0267566	perirectal abscess	11.0710037175898	9.71363419337965e-07	2	1.91299810242244	2.37181690484849	0.0027	0.00024388032638
CID000000143	CID000003961	leucovorin	losartan	C0004144	atelectasis	4.91572031910882	2.66249385108091e-30	3	\N	\N	0.0204	0.0041499513145
CID000000143	CID000003961	leucovorin	losartan	C0018681	Head ache	1.46860270080147	2.97174941403957e-13	2	\N	1.12196559604607	0.0503	0.034250243427
CID000000143	CID000003961	leucovorin	losartan	C0034065	Embolism pulmonary	2.73286967047257	1.38346544370255e-31	3	1.56548041914289	1.09429247244935	0.0352	0.01288023369
CID000000143	CID000003961	leucovorin	losartan	C0342579	Electrolyte disorder	8.23389978216127	2.3359275971301e-30	3	1.515198068025	1.31408587398849	0.0184	0.0022346640701
CID000000143	CID000003962	leucovorin	lovastatin	C0043094	weight gain	5.47828322769771	5.89422012384465e-120	4	\N	1.12588746516522	0.0985	0.017980085349
CID000000143	CID000004052	leucovorin	meloxicam	C0013491	ecchymoses	5.02641865479303	4.3529456881621e-57	3	\N	2.37425819764859	0.0419	0.0083359550562
CID000000143	CID000004052	leucovorin	meloxicam	C0024299	lymphoma	8.94686452842899	1.5421129072268e-68	3	\N	\N	0.042	0.0046943820225
CID000000143	CID000004052	leucovorin	meloxicam	C0231528	aching muscles	6.79713603813981	7.93413315195017e-63	3	\N	1.67576833393362	0.0448	0.006591011236
CID000000143	CID000004075	leucovorin	5-aminosalicylic acid	C0085649	edema extremities	15.0939055454675	1.42253687398807e-285	5	\N	\N	0.2453	0.016251592357
CID000000143	CID000004091	leucovorin	metformin	C0011860	Mod	5.66412639410784	3.16031251999838e-28	3	1.23373553314416	2.81033687529688	0.0186	0.0032838250254
CID000000143	CID000004091	leucovorin	metformin	C0032285	neumonia	1.92583647449987	3.50454177492284e-23	3	\N	\N	0.0421	0.021860630722
CID000000143	CID000004091	leucovorin	metformin	C0518988	dental abscess	41.8861920174348	7.31349247701868e-73	4	1.60857592443372	\N	0.0395	0.00094303153611
CID000000143	CID000004107	leucovorin	methocarbamol	C0039240	Supraventricular tachycardia	85.4122211465578	2.35816894196162e-247	5	\N	3.16887417220222	0.17	0.0019903474903
CID000000143	CID000004112	leucovorin	methotrexate	C0004114	Astrocytoma	51.2688172039317	1.14269863106595e-08	2	2.09415322583412	1.61348238486515	0.0032	6.2416107383e-05
CID000000143	CID000004112	leucovorin	methotrexate	C0011168	deglutition disorder	1.9099541066694	4.96679687250483e-10	2	\N	\N	0.0162	0.0084818791946
CID000000143	CID000004112	leucovorin	methotrexate	C0015468	face pain	5.08479834540287	5.50149279845936e-06	2	\N	1.30580312506574	0.0033	0.00064899328859
CID000000143	CID000004112	leucovorin	methotrexate	C0019917	hordeolum	8.81182795664341	0.00160608379226699	2	3.64994026286944	\N	0.0011	0.00012483221477
CID000000143	CID000004112	leucovorin	methotrexate	C0025063	mediastinal tumor	105.541666665589	2.90525003015662e-09	2	11.4973118281066	1.61348238484011	0.0034	3.2214765101e-05
CID000000143	CID000004112	leucovorin	methotrexate	C0032290	aspiration pneumonia	2.43958549219562	2.56094656113007e-07	2	\N	\N	0.0079	0.0032382550336
CID000000143	CID000004112	leucovorin	methotrexate	C0038379	Strabismus	4.09771796362077	7.06682718817532e-08	2	\N	\N	0.0047	0.0011469798658
CID000000143	CID000004112	leucovorin	methotrexate	C0149778	soft tissue infection	2.07832618027312	0.0302704445703216	2	\N	1.99268308836441	0.0013	0.0006255033557
CID000000143	CID000004112	leucovorin	methotrexate	C0264906	atrioventricular block second degree	6.76312056732025	5.74635363703722e-07	2	\N	\N	0.0032	0.00047315436242
CID000000143	CID000004112	leucovorin	methotrexate	C0699791	Gastric Cancer	2.36507936498621	0.00175783647085557	2	\N	1.51574251886159	0.0027	0.0011416107383
CID000000143	CID000004158	leucovorin	methylphenidate	C0017574	gingivitis	194.445714287134	0	5	1.30248153721372	1.32696482848434	0.3384	0.0017403314917
CID000000143	CID000004158	leucovorin	methylphenidate	C0085649	edema extremities	28.3541072117807	3.32575839145278e-270	5	\N	\N	0.2031	0.0071629834254
CID000000143	CID000004159	leucovorin	methylprednisolone	C0022660	acute kidney failure	1.59750862719573	1.77370579981699e-18	2	\N	1.3907032585484	0.052	0.032550684932
CID000000143	CID000004168	leucovorin	metoclopramide	C0002170	alopecia	1.67845637583983	6.75946513216628e-05	2	\N	\N	0.0089	0.0053024911032
CID000000143	CID000004168	leucovorin	metoclopramide	C0020621	hypokalaemia	1.58325237999675	8.0620855801186e-11	2	1.22464672249051	1.46049058028408	0.029	0.018316725979
CID000000143	CID000004168	leucovorin	metoclopramide	C0039240	Supraventricular tachycardia	2.17931844887624	4.6222650542983e-06	2	\N	1.4575820978539	0.0066	0.0030284697509
CID000000143	CID000004168	leucovorin	metoclopramide	C0702166	Acne	4.91811785399657	7.62153476634441e-29	3	1.32830682644889	1.17695630076215	0.0199	0.0040462633452
CID000000143	CID000004170	leucovorin	metolazone	C0042963	emesis	11.1877703786951	0	5	1.43396777597139	1.46812226726447	0.6057	0.054139473684
CID000000143	CID000004171	leucovorin	metoprolol	C0009806	constipated	3.28540205386693	2.21325937087059e-60	3	\N	1.05153675399971	0.0574	0.017471225457
CID000000143	CID000004171	leucovorin	metoprolol	C0018946	hematoma subdural	3.42225082742264	7.8952074550098e-09	2	\N	\N	0.0063	0.0018408937035
